ship_to_state,vaccine_distribution_phase,order_number,order_date,supplier_name,manufacturer_name,expiration_date,batch_number
rj,fase3,339796,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,200280
rj,fase4,340350,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN ESA,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,210010
rj,fase4,340350,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-19 00:00:00,210014
rj,fase4,340350,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,210011A
rj,fase4,340824,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,210017
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,
rj,fase4,340824,2021-02-05 00:00:00,-,não cadastrado,,
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,
rj,fase4,340824,2021-02-05 00:00:00,-,,,
rj,fase4,340824,2021-02-05 00:00:00,-,não cadastrado,,
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210009 é
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210010 É
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210011
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210011A X
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210012 É
rj,fase4,340824,2021-02-05 00:00:00,--,,,210013 É
rj,fase4,340824,2021-02-05 00:00:00,--,não cadastrado,,210013 É
rj,fase4,340824,2021-02-05 00:00:00,-- :,não cadastrado  ',,
rj,fase5,342758,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210040
rj,fase5,342758,2021-02-23 00:00:00,--,—  não cadastrado EE E A o E  | tA,,210041
rj,fase5,342758,2021-02-23 00:00:00,-,— —  não cadastrado  EA ETA ANA ÇS  |,,210042
rj,fase5,342758,2021-02-23 00:00:00,--,— — nãocadastrado — ix Fl f R PAA AAA S ÉS | d,,210042A
rj,fase5,342758,2021-02-23 00:00:00,--,não cadastrado,,210043
rj,fase5,342758,2021-02-23 00:00:00,--,não cadastrado,,
rj,fase5,342758,2021-02-23 00:00:00,-,não cadastrado,,41207001
rj,fase5,342758,2021-02-23 00:00:00,--,não cadastrado,,41207025
rj,fase5,342758,2021-02-23 00:00:00,--,não cadastrado,,412072026
rj,fase5,342758,2021-02-23 00:00:00,--,não cadastrado,,41202027
rj,fase5,342817,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,,
rj,fase6,343591,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210043
rj,fase6,343591,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210049
rj,fase6,343591,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210045
rj,fase6,343591,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210045
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,,,
rj,fase7,,,--,não cadastrado,,
rj,fase7,,,--,não cadastrado Agendado para,,210057
rj,fase7,344266,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210054
rj,fase7,344266,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210052A
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,,,
rj,fase8,,,Fornecedor:,não cadastrado —,,
rj,fase8,,,Fornecedor:,não cadastrado —,,
rj,fase8,,,Fornecedor:,não cadastrtado ——,,
rj,fase8,,,Fornecedor:,não cadastrado —,,
rj,fase8,,,Fornecedor:,não cadastrado,,
rj,fase8,,,Fornecedor:,não cadastrado,,
rj,fase8,,,--,não cadastrado . — — Agendado para o o,,210073
rj,fase8,,,-,—  não cadastrado o en rmerqeegatesrogGrsarecerentreeeesmerrrrEre SEAm,,210074
rj,fase8,,,- |,não cadastrado,,210075
rj,fase8,344885,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BLITANTAN,2022-02-26 00:00:00,210063
rj,fase8,344885,2021-03-15 00:00:00,FUNDAÇAÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210070
rj,fase8,344885,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210069
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,Fornecedor:,não cadastrado,,
rj,fase9,,,-,não cadastrado,,212vcd001zvb
rj,fase9,,,-=,não cadastrado,,212vcd002zvb
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345285,2021-03-19 00:00:00,Fornecedor:,não cadastrado,,
rj,fase9,345362,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210084
rj,fase9,345362,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210083
rj,fase9,345362,2021-03-19 00:00:00,-—,não cadastrado,,212VCDOO01ZVA
rj,fase9,345362,2021-03-19 00:00:00,--,não cadastrado,,212VCDOO02ZVA
rn,fase1,390951,,,FUNDAÇÃO BUTANTAN,,
rn,fase10,346130,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV505
rn,fase10,346208,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210090
rn,fase11,346724,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210112
rn,fase11,346716,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-03 00:00:00,213VCDO01W
rn,fase12,347409,,,FUNDAÇÃO BUTANTAN,,
rn,fase12,347540,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ ' m:mlm.af t Recolher: 7350 Dt. Validadao: CSSIMRO21 Lote: 213VCDO04W,FIOCRUZ - FUNDAÇÃO OSWN.DO CRUZ,,213VCDO04W
rn,fase13,348310,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS =l,2021-09-11 00:00:00,213VCDO1IW
rn,fase13,348283,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210143
rn,fase14,349129,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN f,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210147
rn,fase14,349120,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS .,2021-09-18 00:00:00,213VCDO09VA
rn,fase15,349721,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210149
rn,fase15,349692,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-24 00:00:00,213VCDO032W
rn,fase16,350027,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN .,2022-03-31 00:00:00,210150
rn,fase17,350086,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-28 00:00:00,214VCD045Z
rn,fase17,350114,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
rn,fase18,350630,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,-  ASTRAZENECA AB,2021-07-31 00:00:00,ABW4735
rn,fase19,350932,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,
rn,fase2,339754,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-14 00:00:00,41202005
rn,fase20,351005,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,
rn,fase21,351478,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210214
rn,fase21,351478,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-11 00:00:00,214VCDO80Z
rn,fase22,351676,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN .,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210219
rn,fase3,339790,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,200279
rn,fase4,340336,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-10 00:00:00,210013
rn,fase4,340836,2021-02-05 00:00:00,FUNDAÇÃO: BITANTAN End:: CÂMARA FRIA - SP Qt. Recolher: 1.780 Dt. Validade: 30/11/2021 Lote: 210016,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,210016
rn,fase5,342771,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,210038
rn,fase5,342809,2021-02-23 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-03-29 00:00:00,41207001
rn,fase6,343582,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN |,2022-02-28 00:00:00,210042A
rn,fase7,344270,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
rn,fase8,344877,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210059
rn,fase9,345352,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN E,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210081
rn,fase9,345352,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210080
rn,fase9,345316,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-21 00:00:00,
ro,fase1,339081,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-27 00:00:00,202010040
ro,fase1,339081,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-16 00:00:00,202010028
ro,fase10,346117,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-04-30 00:00:00,CTMAV501
ro,fase10,346198,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN . V E,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210089
ro,fase11,346698,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN — *,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210110
ro,fase11,346701,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-04 00:00:00,213VCDO02W
ro,fase12,347399,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN ” M.,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210133
ro,fase12,347425,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ -.,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-05 00:00:00,213VCDO03W
ro,fase13,348300,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,2021-09-11 00:00:00,213VCDO1O0W
ro,fase13,348273,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
ro,fase14,349107,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,210147
ro,fase14,349104,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-17 00:00:00,213VCDO08VA
ro,fase15,349704,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210149
ro,fase15,496682,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-20 00:00:00,213VCD027Z
ro,fase16,350016,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210150
ro,fase17,350076,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-27 00:00:00,213VCDO0427
ro,fase17,350104,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
ro,fase18,350613,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,"AÉTR_AZENECA AB """,2021-07-31 00:00:00,ABWA4731
ro,fase19,350922,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,
ro,fase2,339679,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-14 00:00:00,41207005
ro,fase20,350995,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFAC TURING BELGI UM NV,2021-08-31 00:00:00,EX2405
ro,fase21,351462,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210214
ro,fase21,351462,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210216
ro,fase21,351462,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS ',2021-11-11 00:00:00,214VCDO78W
ro,fase22,351648,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,
ro,fase3,339772,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
ro,fase4,340320,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
ro,fase4,340826,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,210017 .
ro,fase5,342748,2021-02-23 00:00:00,"FUNDAÇÃO BUTANTAN "" 4",FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
ro,fase5,342798,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-04 00:00:00,412072025
ro,fase6,343620,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN *,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210040
ro,fase7,344249,,FUNDAÇÃO BUTANTAN *.,FUNDAÇÃO BUTANTAN,,
ro,fase8,344865,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210052A
ro,fase9,345341,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN * ',FUNDAÇÃO BUTANTAN,,210077
ro,fase9,345341,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210076
ro,fase9,345306,2021-03-19 00:00:00,FIDCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-10 00:00:00,
rr,fase1,339084,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-27 00:00:00,202010040
rr,fase1,339084,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase10,346122,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-04-30 00:00:00,
rr,fase10,462071,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210089
rr,fase11,346702,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
rr,fase11,346706,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rr,fase12,347402,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN - | ENT — sE,,
rr,fase13,348303,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,,
rr,fase13,348276,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN ],,
rr,fase14,349113,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase14,497108,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rr,fase15,349713,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase15,349685,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rr,fase16,350019,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase17,350079,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS = pA,2021-09-27 00:00:00,213VCDO0427
rr,fase17,350107,2021-05-01 00:00:00,PFIZER EXPORT B.v,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
rr,fase18,350619,2021-05-05 00:00:00,ORGANIZAÇAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,,
rr,fase19,350925,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase2,339683,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rr,fase20,350998,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,,
rr,fase21,351462,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210214
rr,fase21,351462,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210216
rr,fase21,351462,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,"BIO-MANGUINHOS """,2021-11-11 00:00:00,214VCDO78W
rr,fase22,351658,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase3,339777,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,2002'78
rr,fase4,340325,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-10 00:00:00,210012
rr,fase4,340829,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase5,342754,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN . — — Em  —,2022-02-28 00:00:00,210038
rr,fase5,342802,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-04 00:00:00,412072025
rr,fase6,343619,2021-03-02 00:00:00,COORDENAÇ?&ÃO DE ARMAZENAGEM E DIST. LOGIÍSTICA E INS,FUNDAÇÃO BUTANTAN,2021-11-11 00:00:00,210018A
rr,fase6,343619,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,270040
rr,fase6,343619,2021-03-02 00:00:00,COORDENAÇÃO DE ARMAZENAGEM E DIST. LOGÍSTICA E INS.,FUNDAÇÃO BUTANTAN | B,2021-11-19 00:00:00,210014
rr,fase7,344252,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN |  am ETA oA,2022-02-28 00:00:00,210044
rr,fase8,449808,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BU TANTAIN e FA AAA & Ú,,
rr,fase9,345344,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rr,fase9,345309,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-10 00:00:00,
rs,fase1,339102,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,,2023-10-24 00:00:00,202010036
rs,fase1,339102,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-02 00:00:00,202010020
rs,fase10,346144,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV520
rs,fase10,346219,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN -,2022-03-31 00:00:00,= *  210098
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN |,2022-03-31 00:00:00,210108
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210134
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210131
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210132
rs,fase11,345747,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN ',2022-03-31 00:00:00,210109
rs,fase11,346739,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rs,fase12,347420,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210139
rs,fase12,347420,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210138
rs,fase12,347446,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-08 00:00:00,
rs,fase13,348324,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-21 00:00:00,213VCDO29W
rs,fase13,348295,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210147
rs,fase13,348295,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210146
rs,fase14,349147,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210148
rs,fase14,349151,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-18 00:00:00,213VCDO22W
rs,fase14,349151,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-24 00:00:00,213VCDO31W
rs,fase14,349151,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-21 00:00:00,213VCDO030Z
rs,fase14,349151,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-20 00:00:00,213VCDO25W
rs,fase15,349733,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN |,,
rs,fase15,349705,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIOAMMANGUINHOS,2021-09-26 00:00:00,213VCDO38SW
rs,fase15,349705,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
rs,fase16,350045,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase17,350098,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ :,BIO-MANGUINHOS i  i,2021-10-09 00:00:00,214VCDO72W
rs,fase17,350098,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ :,BIO-MANGUINHOS,2021-10-09 00:00:00,214VCDO72W
rs,fase17,350126,,PFIZER EXPORT B v,PFIZER MANUFACTURING BELGIUM NV,,
rs,fase18,350646,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,2021-07-31 00:00:00,
rs,fase18,350646,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,2021-07-31 00:00:00,
